,predict data,true data
517,1350.5181,1346.6
518,1352.2491,1339.85
519,1351.8413,1330.5
520,1348.1283,1328.35
521,1343.8098,1327.95
522,1340.538,1327.95
523,1337.076,1327.95
524,1334.9613,1333.5
525,1334.8073,1325.75
526,1334.3921,1317.85
527,1332.5568,1307.75
528,1328.1508,1322.3
529,1325.2639,1322.3
530,1324.0573,1322.3
531,1324.0814,1320.4
532,1324.5411,1331.4
533,1327.2184,1329.4
534,1329.2386,1321.0
535,1329.61,1320.6
536,1328.02,1320.6
537,1328.0211,1320.6
538,1326.8135,1319.15
539,1325.5836,1322.75
540,1324.7773,1323.55
541,1326.0675,1318.75
542,1326.1617,1310.1
543,1324.0225,1310.1
544,1321.5663,1310.1
545,1319.067,1312.4
546,1317.3342,1311.0
547,1316.1124,1321.35
548,1317.348,1329.15
549,1320.753,1346.6
550,1326.883,1346.6
551,1333.5646,1346.6
552,1340.0784,1352.4
553,1345.5573,1341.45
554,1348.3069,1332.45
555,1346.9244,1323.85
556,1343.3317,1323.85
557,1338.4153,1323.85
558,1335.1934,1323.85
559,1331.9219,1323.85
560,1330.0464,1333.45
561,1331.336,1337.3
562,1333.1489,1327.7
563,1334.3419,1331.2
564,1334.7094,1331.2
565,1335.1963,1331.2
566,1335.2904,1331.95
567,1335.2217,1338.95
568,1335.987,1350.75
569,1339.9484,1341.35
570,1343.4656,1343.7
571,1344.9622,1343.7
572,1346.6903,1343.7
573,1347.3853,1349.35
574,1348.2222,1342.1
575,1348.2402,1351.45
576,1349.4835,1348.6
577,1351.6442,1336.75
578,1350.157,1336.75
579,1348.3333,1336.75
580,1345.9413,1324.3
581,1342.1495,1328.85
582,1339.1647,1321.65
583,1334.896,1320.7
584,1332.5835,1321.5
585,1330.2252,1321.5
586,1327.7587,1321.5
587,1327.0033,1313.2
588,1325.8096,1307.1
589,1322.1344,1304.2
590,1319.1289,1315.05
591,1316.5586,1309.4
592,1315.2732,1309.4
593,1314.7499,1309.4
594,1314.629,1309.4
595,1314.8384,1306.6
596,1313.9156,1313.85
