,predict data,true data
1079,9936.101,10621.29
1080,10462.884,10584.16
1081,10902.851,10577.8
1082,11070.97,10317.47
1083,10987.367,10487.21
1084,10865.144,10406.31
1085,10683.442,10313.66
1086,10530.484,10101.03
1087,10480.098,10159.32
1088,10417.011,10420.16
1089,10429.246,10363.9
1090,10513.489,10361.33
1091,10553.161,10310.43
1092,10640.473,10265.63
1093,10641.881,10190.36
1094,10576.655,10157.59
1095,10441.02,10275.88
1096,10392.379,10173.11
1097,10424.079,9979.49
1098,10369.309,10033.05
1099,10311.743,9683.38
1100,10168.901,8553.61
1101,9702.244,8432.23
1102,9066.079,8055.64
1103,8417.207,8193.9
1104,8002.061,8225.0
1105,7858.799,8056.74
1106,7897.8145,8307.74
1107,8146.2783,8322.92
1108,8440.426,8382.03
1109,8529.369,8236.17
1110,8594.89,8155.48
1111,8494.073,8147.69
1112,8437.041,7869.74
1113,8294.595,8212.02
1114,8177.8076,8190.0
1115,8229.521,8587.92
1116,8410.649,8586.9
1117,8668.954,8269.73
1118,8763.079,8308.01
1119,8734.19,8283.76
1120,8641.823,8353.54
1121,8473.493,8162.16
1122,8425.899,8002.51
1123,8286.93,8076.78
1124,8268.483,7954.15
1125,8215.488,7960.04
1126,8112.2046,8231.06
1127,8161.0537,8222.52
1128,8275.9,8026.76
1129,8372.252,7469.56
1130,8207.698,7431.88
1131,7899.9497,8666.79
1132,7967.436,9259.8
1133,8427.528,9551.54
1134,9129.537,9218.76
1135,9747.256,9433.35
1136,10063.832,9164.62
1137,9986.597,9147.98
1138,9532.091,9252.99
1139,9195.063,9301.18
1140,9326.781,9206.16
1141,9403.123,9418.05
1142,9534.06,9310.19
1143,9544.255,9343.34
1144,9630.76,9204.24
1145,9561.735,8766.04
1146,9370.769,8809.41
1147,9156.785,9037.12
1148,9040.74,8717.81
1149,8930.063,8801.52
1150,8932.808,8762.42
1151,8931.695,8632.32
1152,8940.333,8457.69
1153,8864.052,8482.7
1154,8689.854,8503.93
1155,8618.152,8175.99
1156,8564.972,8120.8
1157,8395.102,8081.81
1158,8291.689,7617.07
1159,8099.9556,7286.35
1160,7787.6675,7324.03
1161,7478.2188,6907.4
1162,7195.587,7130.25
1163,7051.709,7163.63
1164,7017.3916,7523.83
1165,7214.9966,7431.0
1166,7503.352,7757.47
1167,7760.5376,7557.72
1168,7889.4556,7402.69
1169,7920.604,7309.59
1170,7693.142,7296.77
1171,7554.105,7192.85
1172,7380.151,7395.97
1173,7380.812,7547.19
1174,7436.9717,7504.83
1175,7632.2783,7522.39
1176,7738.2876,7337.42
1177,7732.6885,7220.76
1178,7621.682,7202.31
1179,7477.175,7189.16
1180,7320.31,7251.87
1181,7291.9766,7067.74
1182,7285.9175,7111.14
1183,7271.3755,6879.54
1184,7222.976,6612.12
1185,7042.254,7284.29
1186,7014.1865,7150.86
1187,7110.5513,7190.17
1188,7256.609,7143.2
1189,7394.55,7514.41
1190,7521.6255,7322.08
1191,7634.855,7250.69
1192,7585.1167,7192.72
1193,7414.0576,7194.4
1194,7457.4316,7243.93
1195,7380.189,7301.07
1196,7372.0747,7385.36
1197,7401.382,7219.6
1198,7510.052,7168.31
1199,7475.988,7175.68
1200,7414.959,6944.33
1201,7287.3975,7326.35
1202,7254.427,7347.89
1203,7325.7275,7351.57
1204,7446.5845,7759.24
1205,7680.0264,8165.47
1206,7983.0894,8042.65
1207,8254.422,7817.92
1208,8353.59,8184.66
1209,8305.123,8021.49
1210,8353.983,8173.97
1211,8315.565,8105.24
1212,8251.979,8842.42
1213,8488.105,8813.89
1214,8855.515,8722.03
1215,9055.347,8900.34
1216,9118.058,8910.85
1217,9256.366,8703.36
1218,9145.065,8626.47
1219,9009.917,8722.26
1220,8824.782,8658.94
1221,8874.322,8388.11
1222,8769.208,8428.17
1223,8639.557,8327.36
1224,8571.421,8588.42
1225,8588.866,8895.78
1226,8719.373,9385.69
1227,9058.214,9279.81
1228,9452.55,9502.37
1229,9762.134,9333.77
1230,9823.845,9378.09
1231,9802.879,9314.56
1232,9638.574,9162.14
1233,9499.175,9162.14
1234,9383.566,9614.9
1235,9492.3955,9755.66
1236,9650.437,9807.54
1237,9930.9,9907.12
1238,10121.649,10162.41
1239,10337.767,9854.79
1240,10389.508,10275.38
1241,10385.818,10354.3
1242,10422.161,10242.43
1243,10554.365,10368.53
1244,10622.067,9904.17
1245,10524.826,9937.67
1246,10356.813,9703.93
1247,10172.998,10180.65
1248,10015.666,9604.72
1249,9991.496,9606.86
1250,9925.122,9696.58
1251,9865.577,9669.63
1252,9891.899,9989.39
1253,9920.241,9663.75
1254,9990.31,9309.15
1255,9863.626,8785.52
1256,9662.063,8804.72
1257,9201.821,8712.35
1258,8857.965,8534.17
1259,8627.124,8912.82
1260,8611.906,8912.82
1261,8840.121,8754.34
1262,9017.158,8758.9
1263,9097.395,9067.39
1264,9116.099,9155.89
1265,9245.28,8898.63
1266,9279.401,8039.38
1267,8976.713,7931.94
1268,8610.417,7885.46
1269,8182.9473,7936.65
1270,7861.997,4830.21
1271,6925.5264,5609.03
1272,5916.607,5166.26
1273,5059.6616,5348.44
1274,4585.7427,5026.35
1275,4396.1733,5357.61
1276,4549.0605,5410.23
1277,4968.865,6195.2
1278,5704.4697,6226.44
1279,5956.215,6189.85
1280,6469.004,5822.62
1281,6439.0166,6502.16
1282,6530.5044,6768.49
1283,6520.873,6698.46
1284,6714.786,6763.75
1285,6798.7783,6369.09
1286,6965.751,6260.95
1287,6810.389,5885.41
1288,6470.344,6405.29
1289,6146.2646,6428.28
1290,6221.692,6652.87
1291,6446.6816,6809.11
1292,6738.936,6741.67
1293,7020.394,6871.69
1294,7119.2,6777.44
1295,7127.973,7343.2
1296,7097.2456,7205.55
1297,7321.819,7365.03
1298,7443.341,7293.69
1299,7563.995,6873.24
1300,7502.779,6891.6
1301,7278.736,6915.37
1302,7094.898,6857.66
1303,6907.6294,6871.95
1304,6938.456,6623.8
1305,6868.9404,7112.27
1306,6975.316,7034.89
1307,7123.2554,7259.36
1308,7234.8696,7130.04
1309,7362.6924,6840.24
1310,7352.9443,6852.52
1311,7224.843,7130.99
1312,7156.5376,7477.6
1313,7176.6826,7507.08
1314,7465.6235,7549.52
1315,7672.0854,7699.27
1316,7920.62,7790.66
1317,8045.8184,7765.33
1318,8013.657,8777.63
1319,8231.43,8628.77
1320,8592.423,8824.66
1321,8977.116,8973.82
1322,9209.116,8903.95
1323,9294.878,8885.93
1324,9281.9375,9030.96
1325,9211.083,9170.79
1326,9130.414,10002.48
1327,9598.499,9821.8
1328,9890.66,9527.39
1329,10091.248,8754.46
1330,9913.903,8617.25
1331,9424.631,8814.53
1332,8960.889,9305.93
1333,8823.15,9790.31
1334,9080.779,9303.59
1335,9567.132,9385.7
1336,9859.91,9669.4
1337,10028.9375,9719.37
1338,9946.713,9785.74
1339,9910.072,9510.67
1340,9868.522,9057.57
1341,9748.886,9167.26
1342,9610.27,9178.32
1343,9323.166,8730.73
1344,9086.1875,8899.66
1345,8978.045,8842.85
1346,8939.866,9197.54
1347,9081.41,9569.21
1348,9358.693,9425.98
1349,9571.881,9698.1
1350,9860.956,9450.84
1351,10004.568,10204.23
1352,10067.3545,9525.57
1353,10104.8545,9658.04
1354,9987.238,9794.56
1355,9976.888,9623.75
1356,9978.171,9670.43
1357,9880.958,9753.85
1358,9910.64,9782.59
1359,9877.219,9775.15
1360,10079.301,9892.13
1361,10038.02,9286.42
1362,9949.123,9459.97
1363,9821.622,9473.5
1364,9657.62,9330.07
1365,9549.248,9426.7
1366,9522.822,9526.0
1367,9581.301,9454.81
1368,9664.798,9380.03
1369,9750.243,9300.15
1370,9617.258,9357.43
1371,9593.57,9284.78
1372,9550.772,9691.9
1373,9587.923,9621.49
1374,9727.518,9276.58
1375,9784.418,9240.85
1376,9706.362,9154.45
1377,9549.498,9004.23
1378,9343.116,9127.47
1379,9220.126,9185.35
1380,9173.025,9133.97
1381,9291.603,9236.38
1382,9402.778,9087.98
1383,9404.405,9072.42
1384,9392.389,9131.31
1385,9359.061,9089.09
1386,9296.809,9348.91
1387,9363.32,9256.23
1388,9452.24,9440.07
1389,9552.906,9238.04
1390,9628.564,9287.4
1391,9598.374,9235.96
1392,9540.2705,9295.9
1393,9501.556,9238.13
1394,9444.279,9254.52
1395,9472.044,9193.51
1396,9437.976,9131.0
1397,9442.2,9154.19
1398,9374.739,9174.71
1399,9363.374,9214.66
1400,9365.981,9163.87
1401,9396.493,9392.66
1402,9462.002,9537.4
1403,9603.734,9613.11
1404,9754.71,9551.28
1405,9849.754,9707.5
1406,9932.579,9938.83
1407,10041.356,11042.4
1408,10436.842,10934.94
1409,10880.594,11102.67
1410,11331.553,11114.93
1411,11603.617,11343.88
1412,11724.884,11823.69
1413,11799.682,11077.77
1414,11723.941,11242.57
1415,11565.105,11194.25
1416,11634.456,11750.28
1417,11621.906,11772.94
1418,11780.651,11605.6
1419,11897.211,11767.6
1420,12047.388,11684.06
1421,12220.762,11893.03
1422,12104.523,11392.43
1423,12000.609,11573.11
1424,11826.461,11777.43
1425,11887.8125,11774.38
1426,11949.36,11873.98
1427,12014.438,11914.01
1428,12158.841,12293.72
1429,12337.748,11969.53
1430,12505.662,11734.0
1431,12337.664,11865.82
1432,12228.565,11522.8
1433,12062.842,11683.44
1434,11894.429,11653.02
1435,11815.678,11763.93
1436,11831.538,11337.4
1437,11882.087,11467.37
1438,11802.333,11302.01
1439,11670.593,11534.75
1440,11671.329,11481.64
1441,11632.905,11707.78
1442,11765.872,11659.57
1443,11900.802,11923.25
1444,12110.569,11397.44
1445,12041.382,10187.51
1446,11620.927,10467.89
1447,11001.684,10159.62
1448,10483.272,10254.93
1449,10126.0205,10367.74
1450,10087.463,10121.52
1451,10170.068,10227.83
1452,10397.278,10352.66
1453,10577.211,10395.44
1454,10522.361,10446.44
1455,10668.093,10330.77
1456,10658.487,10674.64
1457,10757.872,10785.62
1458,10925.216,10948.43
1459,11042.634,10943.89
1460,11197.922,10931.79
1461,11303.13,11081.43
1462,11362.204,10919.65
1463,11347.181,10430.46
1464,11103.49,10532.22
1465,10911.489,10234.48
1466,10655.18,10732.43
1467,10592.489,10692.84
1468,10663.16,10732.4
1469,10818.202,10774.24
1470,11032.139,10692.33
1471,11133.936,10840.8
1472,11092.604,10777.92
1473,11107.429,10619.24
1474,10960.478,10575.06
1475,10950.65,10551.77
1476,10851.497,10673.46
1477,10817.868,10788.56
1478,10871.917,10603.74
1479,10896.214,10670.8
1480,10960.013,10923.3
1481,11045.78,11063.19
1482,11157.777,11302.67
1483,11345.201,11376.61
1484,11542.743,11540.04
1485,11763.004,11428.24
1486,11898.276,11431.32
1487,11849.449,11503.73
1488,11796.452,11327.57
1489,11737.955,11366.51
1490,11655.409,11508.2
1491,11662.715,11758.16
1492,11763.835,11925.46
1493,11991.712,12831.56
1494,12411.894,12990.25
1495,12948.201,12944.52
1496,13388.754,13128.46
1497,13581.816,13036.77
1498,13611.774,13076.37
1499,13533.448,13651.47
1500,13574.419,13289.0
1501,13574.727,13458.66
1502,13790.84,13564.72
1503,13889.387,13810.32
1504,13981.323,13758.88
1505,14110.986,13575.17
1506,14085.241,14023.31
1507,14120.169,14155.59
1508,14369.979,15591.39
1509,14808.591,15595.77
1510,15489.03,14839.84
1511,15846.146,15490.6
1512,16059.407,15328.53
1513,16007.656,15317.04
1514,15768.442,15708.65
1515,15758.189,16295.57
1516,15909.396,16339.33
1517,16548.666,16091.07
1518,16838.75,15968.16
1519,16670.846,16725.15
1520,16862.713,17679.72
1521,17190.219,17798.45
1522,17672.242,17820.57
1523,18196.266,18687.45
1524,18841.207,18699.75
1525,19258.26,18422.28
1526,19275.2,18398.91
1527,19040.887,19172.52
1528,19148.357,18739.8
1529,19338.916,17151.44
1530,18894.137,17138.87
1531,18147.168,17732.42
1532,17792.738,18191.6
1533,17761.676,19709.73
1534,18384.86,18792.52
1535,19123.426,19226.97
1536,19950.08,19454.54
1537,20377.326,18670.49
1538,19912.129,19155.06
1539,19570.473,19377.66
1540,19488.787,19181.41
1541,19469.783,18318.87
1542,19555.654,18554.15
1543,19128.537,18247.76
1544,18882.146,18029.36
1545,18642.062,18803.44
1546,18480.963,19164.48
1547,18861.607,19276.59
1548,19426.186,19439.75
1549,19924.018,21379.48
1550,20573.793,22847.46
1551,21881.447,23150.79
1552,23067.025,23869.92
1553,23983.107,23490.58
1554,24704.2,22745.48
1555,24591.822,23824.99
1556,24196.158,23253.37
1557,23671.62,23715.53
1558,23825.785,24693.58
1559,24346.97,26443.21
1560,25336.059,26246.58
1561,26596.377,27036.69
1562,27521.146,27376.37
1563,27960.38,28856.59
1564,28932.576,28982.56
1565,29293.982,29393.75
1566,29744.492,32195.46
1567,30863.447,33000.78
1568,32630.898,32035.03
1569,33370.43,34046.67
1570,34235.53,36860.41
1571,35422.027,39486.04
1572,37705.426,40670.25
1573,39719.188,40240.72
1574,41082.695,38240.09
1575,42024.62,35544.94
1576,40567.1,34011.82
1577,37311.203,37393.13
1578,35708.57,39158.47
1579,36077.79,36828.52
1580,37182.094,36065.2
1581,38017.01,35793.01
1582,38181.613,36632.35
1583,37834.32,36020.13
1584,36934.81,35538.98
1585,35954.086,30797.88
1586,34948.14,33002.38
1587,33924.562,32099.74
1588,32616.879,32276.84
1589,31918.729,32243.26
1590,31836.695,32541.8
1591,32453.691,30419.17
1592,32580.639,33403.17
1593,33119.285,34314.26
1594,33166.977,34318.1
1595,34572.07,33136.46
1596,34976.28,33522.9
1597,35095.742,35529.66
1598,35413.98,37676.25
1599,36533.52,37002.09
1600,36924.535,38278.61
1601,38674.05,39323.26
1602,40037.926,38928.1
1603,40702.56,46364.3
1604,42237.312,46589.58
1605,44711.023,44878.17
1606,46944.957,48013.38
1607,48933.195,47471.4
1608,49153.645,47185.19
1609,49189.727,48720.37
1610,49046.2,47951.85
1611,48219.31,49160.1
1612,50021.87,52118.23
1613,51204.355,51608.15
1614,51897.99,55916.5
1615,54604.977,56001.2
1616,56593.355,57487.86
1617,58203.996,54123.4
1618,58784.33,48880.43
1619,56079.293,50624.84
1620,53117.277,46800.42
1621,50143.36,46340.31
1622,46913.96,46155.87
1623,45563.02,45113.92
1624,44836.09,49618.43
1625,46375.004,48356.04
1626,48306.863,50477.7
1627,49819.082,48448.91
1628,51514.324,48861.38
1629,51269.69,48881.59
1630,50849.383,51169.7
1631,50842.734,52299.33
1632,51166.555,54881.52
1633,53856.65,55997.23
1634,55807.5,57764.0
1635,58574.9,57253.28
1636,59434.21,61258.73
1637,60815.086,59133.47
1638,61253.137,55754.72
1639,60751.895,56872.38
1640,59279.36,58913.0
1641,58820.414,57665.9
1642,58516.008,58075.1
1643,58805.613,58085.8
1644,58893.973,57411.17
1645,59861.3,54204.96
1646,58800.98,54477.46
1647,56587.797,52508.23
1648,54801.652,51415.92
1649,53349.99,55074.47
1650,52901.08,55863.93
1651,54142.28,55783.71
1652,56042.41,57627.67
1653,58169.047,58730.13
1654,59526.9,58735.25
1655,60876.418,58736.92
1656,60877.68,59031.32
1657,60346.65,57076.49
1658,60376.99,58206.55
1659,59764.5,59054.1
1660,59326.32,58020.46
1661,59454.754,55947.27
1662,59046.15,58048.59
1663,58733.277,58102.58
1664,58808.41,59774.0
1665,59652.23,59964.87
1666,60307.492,59834.74
1667,61394.15,63554.44
1668,63175.312,62969.12
1669,64467.152,63252.63
1670,64774.035,61455.98
1671,65057.203,60087.09
1672,63850.496,56251.48
1673,61624.2,55703.14
1674,58605.297,56507.91
1675,56238.63,53808.8
1676,55130.176,51731.71
1677,53676.656,51153.13
1678,52544.973,50110.53
1679,51397.105,49075.58
1680,50395.83,54056.64
1681,50635.6,55071.46
1682,52702.65,54884.1
1683,55525.08,53584.15
1684,56830.85,57796.62
1685,57872.44,57857.5
1686,58916.95,56610.46
1687,58957.992,57213.33
1688,58307.363,53241.72
1689,58111.793,57473.23
1690,57605.742,56428.16
1691,57218.926,57380.27
1692,56997.414,58928.81
1693,58754.258,58280.73
1694,59991.137,55883.5
1695,59828.895,56750.0
1696,59409.08,49007.09
1697,55673.14,49702.27
1698,52876.72,49922.52
1699,49964.348,46736.58
1700,47794.793,46441.64
1701,46554.08,43596.24
1702,45309.0,42912.19
1703,43951.977,36964.27
1704,41806.004,40784.32
1705,39293.766,37280.35
1706,37743.95,37528.3
1707,37064.58,34754.54
1708,36063.29,38728.59
1709,36433.207,38410.5
1710,37455.11,39266.04
1711,39111.414,38445.29
1712,39279.01,35689.62
1713,39815.926,34647.67
1714,37995.957,35684.59
1715,36614.535,37310.54
1716,35471.54,36662.64
1717,36330.875,37585.24
1718,37269.348,39188.59
1719,38961.848,36885.51
1720,39761.684,35530.38
1721,38765.555,35816.17
1722,37346.32,33514.87
1723,35865.582,33450.19
1724,34605.746,37338.36
1725,34475.4,36704.57
1726,35625.19,37313.18
1727,37514.543,35494.9
1728,38110.2,39066.82
1729,38738.973,40525.8
1730,40107.95,40188.56
1731,40567.67,38324.87
1732,40502.996,38068.04
1733,40901.676,35729.82
1734,39302.375,35524.17
1735,37539.273,35592.35
1736,35511.758,31686.55
1737,34172.613,32447.59
1738,32983.93,33674.66
1739,32613.807,34639.38
1740,33104.27,31640.58
1741,33514.688,32160.91
1742,33303.996,34644.45
1743,33843.215,34456.67
1744,34834.387,35847.7
1745,35179.035,35047.36
1746,36017.242,33536.88
1747,36298.44,33856.86
1748,36108.91,34688.98
1749,34940.06,35309.3
1750,34796.344,33747.97
1751,35136.566,34211.01
1752,35043.11,33839.04
1753,35206.926,32877.41
1754,34717.105,33818.52
1755,34073.168,33515.57
1756,33895.5,34227.64
1757,34252.0,33158.25
1758,34578.18,32686.56
1759,34167.418,32814.61
1760,33934.402,31738.59
1761,33331.38,31421.25
1762,32434.775,31520.66
1763,32048.566,31783.49
1764,31857.729,30815.94
1765,31900.193,29790.24
1766,31394.512,32118.06
1767,31419.947,32297.89
1768,32065.67,33581.63
1769,32981.73,34279.34
1770,34192.06,35365.2
1771,35567.34,37318.14
1772,37195.39,39405.95
1773,38670.227,40002.53
1774,39711.363,40005.93
1775,41354.195,42214.15
1776,42200.832,41659.06
1777,42957.82,40000.46
1778,42615.914,39193.94
1779,41604.344,38138.0
1780,40364.887,39750.14
1781,39709.637,40882.0
1782,39793.723,42825.95
1783,40940.957,44634.13
1784,43559.652,43816.14
1785,45557.414,46333.46
1786,46915.95,45608.37
1787,47540.766,45611.46
1788,47192.645,44417.78
1789,46838.734,47833.98
1790,46921.03,47112.19
1791,47582.133,47056.41
1792,48332.418,45982.55
1793,48017.39,44648.57
1794,47776.758,44777.86
1795,46649.707,46734.65
1796,46237.93,49327.75
1797,46831.82,48932.02
1798,49048.77,49335.68
1799,50588.324,49523.5
1800,51669.477,47744.58
1801,51331.473,48972.09
1802,50328.86,46962.8
1803,49085.277,49056.86
1804,48800.496,48897.65
1805,49335.086,48806.78
1806,49644.55,47074.77
1807,49628.688,47155.87
1808,49270.37,48862.76
1809,48832.348,49329.01
1810,49455.64,50035.33
1811,49844.793,49947.38
1812,51081.055,51769.06
1813,52222.35,52677.4
1814,53458.96,46809.17
1815,52379.734,46078.38
