,confidence,true data
152,0.17350971322513054,1000.604625
153,0.19704487483059888,999.877375
154,0.18454044237062797,1001.2
155,0.11949463169809861,1012.325988
156,0.042933368627741886,1035.208125
157,0.18739302121276052,1035.2
158,0.057936131447179066,1056.637138
159,0.21207482344230083,1052.779286
160,0.2063981761482083,1050.87
161,-0.23878283997659358,1123.788429
162,0.18608797042170871,1123.2231880000002
163,0.15325344488788178,1130.01
164,-0.06283496466191324,1174.86625
165,0.324299604541147,1150.605714
166,0.2019830568825552,1150.37
167,-0.03279988138181784,1190.75195
168,0.20297396052503122,1187.565286
169,0.17535543020682115,1190.89
170,-0.17010662105532262,1259.410817
171,0.05064923833053948,1285.14
172,0.17818729163510272,1287.0
173,0.27688467208311074,1270.9333
174,0.17505487834920105,1275.197375
175,0.16970413868329146,1279.5
176,0.8947206033791221,1157.3933
177,0.048334400676551266,1192.469143
178,0.18803676177620238,1192.09
179,0.26628071800663033,1179.159875
180,-0.06604197749214673,1227.494625
181,0.18340874000606733,1227.68
182,0.09841434408552265,1245.370786
183,0.1255452434750087,1257.399625
184,0.1924617174787365,1257.0
185,1.2058856208534876,1091.171888
186,1.2831843288908404,952.2323625
187,0.16985444161169133,967.69
188,-0.3270312147479983,1049.0844880000002
189,-0.2267570836030365,1118.630043
190,0.21620246913677546,1113.0
191,0.6711322183751839,1038.789
192,0.919113449775404,941.9197142999999
193,0.34826421944927455,927.93
194,-0.0031429578563951263,956.7863125
195,-0.32872188569371635,1037.22925
196,0.15907584731470945,1041.04
197,0.19497727682094565,1040.5755
198,0.21040614225223375,1037.90455
199,0.21431408721994033,1034.74
200,-0.1260026532982339,1086.9295710000001
201,0.10978352605687251,1099.169125
202,0.3080645445936531,1079.99
203,-0.161289464906966,1141.600363
204,0.23279543129368155,1133.079314
205,0.19292053480748833,1133.53
206,-0.12560864283165246,1190.45425
207,0.2356325739524954,1181.149838
208,0.1794657134144935,1184.03
209,0.06158221244090043,1207.744875
210,0.08565586171866724,1226.617038
211,0.22991334004968667,1219.09
212,0.41591857852189196,1180.023713
213,0.17612038560024526,1185.260057
214,0.2765600721022217,1170.36
215,0.10422223431932474,1186.9274130000001
216,0.08604178707917713,1205.634875
217,0.35074432720940507,1176.97
218,-0.023006489840617976,1217.930088
219,0.058360697244368154,1241.686325
220,0.21515770970702827,1236.63
221,0.06395569735011833,1261.311225
222,0.20544081834806543,1257.988113
223,0.2860677713143535,1240.84
224,-0.003509680706745077,1279.414688
225,0.035313084298166986,1309.109875
226,0.2959635310929786,1288.02
227,-0.018367101685603435,1331.2944289999998
228,0.1671027343029746,1334.9790380000002
229,0.20216563131568097,1333.0
230,-0.20226449833290008,1417.1728130000001
231,0.023980040470209404,1452.076288
232,0.20770637978402645,1447.55
233,-0.07436125763602713,1508.292125
234,0.07609516269974154,1533.3350710000002
235,0.25247114648244945,1518.75
236,0.1219215251128545,1535.8684289999999
237,-0.23479762019083464,1640.619225
238,0.14083768350371925,1651.1
239,-0.23088465310818462,1762.88625
240,-0.027997224290425133,1820.9905629999998
241,0.1564581770888307,1829.0
242,0.40630668506965884,1771.920013
243,0.18872983423421727,1776.3165
244,0.1785791338660387,1780.0
245,0.34940757063925837,1739.031975
246,-0.05166191343940713,1807.4850629999999
247,0.2719215541865321,1783.98
248,-0.4067470180749085,1961.520488
249,-0.10854296796333081,2052.909788
250,0.3290726164393779,2008.84
251,-0.06071711500159829,2090.662313
252,-0.38628648663878673,2287.7102879999998
253,0.2756878750394655,2256.32
254,-0.16826723951845365,2387.206286
255,0.7068555103820392,2211.976857
256,0.02950514070101633,2279.82
257,0.44858414030354693,2192.9808
258,-0.03568480309247086,2275.9307
259,0.14402400819827652,2290.02
260,0.20319014307165964,2285.933914
261,-0.12108661821737242,2399.242671
262,0.15419113095113426,2409.93
263,-0.11359911287859882,2525.7651579999997
264,0.20891217395595188,2516.173143
265,0.15913013439659981,2529.53
266,-0.6253890500241734,2883.313697
267,0.7302356191735448,2664.920863
268,0.18654176162574113,2683.03
269,-0.1489718839108203,2827.4913
270,0.14166659186620634,2845.372857
271,0.06894324419397752,2898.63
272,0.790642417363192,2657.6750629999997
273,0.014908675444913361,2748.185086
274,0.2887192103143888,2706.0
275,0.9191185069423063,2442.48025
276,0.18768491279794944,2464.9598140000003
277,0.15561592990403014,2477.94
278,0.1133542622495778,2507.389252
279,-0.08933101978958263,2617.210263
280,0.22794287053039416,2600.0
281,0.017860327268253755,2671.04325
282,0.04955704085839659,2727.288013
283,0.22146950897829723,2713.48
284,0.5149216594540532,2589.164888
285,0.4180896955973193,2512.366286
286,0.23224182819668085,2502.03
287,0.15240640769252817,2517.903114
288,0.017584088252231258,2585.349186
289,0.25672578509118366,2558.3
290,0.4139098482621192,2477.641375
291,0.14239927818046985,2501.191343
292,0.4100456546424058,2421.26
293,-0.16037323136117962,2561.225429
294,0.08508648156551324,2599.7298379999997
295,0.19115017177811638,2598.89
296,0.16493289044026785,2609.96775
297,0.509299512237238,2491.201214
298,0.1813795056001326,2502.86
299,0.10408780719510398,2536.238938
300,0.6673963992086848,2366.170143
301,0.3392170034236025,2327.09
302,0.03467494569505833,2385.748571
303,0.2741402617693662,2354.783417
304,0.24409115562826783,2338.49
305,1.1008385573592812,2058.9956
306,0.7223287665295697,1931.2143
307,0.2940254541846332,1910.96
308,-0.9803507069089294,2320.12225
309,0.3799239990829361,2264.7657
310,0.20066531006750998,2265.21
311,-0.8428032980655267,2682.195363
312,-0.08566433551568158,2807.609857
313,0.14185093278456684,2825.51
314,0.3694933792325359,2751.8210289999997
315,0.7015360059961203,2560.997917
316,0.218856367201011,2564.3
317,-0.016937672297673737,2647.625
318,-0.13398065734473555,2781.636583
319,0.17595069109739253,2784.8
320,0.28700663598421255,2745.955417
321,-0.08272796421087393,2866.4316670000003
322,0.19224993732818024,2862.9
323,0.612298062977363,2693.6339829999997
324,-0.021365628610439783,2794.117717
325,0.1946528161401747,2790.0
326,-0.693046858312756,3218.115017
327,0.1266198427913273,3252.562533
328,0.2778664849949858,3210.2
329,-0.27974446120368607,3457.3743329999998
330,0.37954789218910984,3357.326317
331,0.2384102086372361,3340.28
332,-0.341699982625805,3632.506667
333,-0.1934979094531114,3852.802914
334,0.15605962773706955,3868.52
335,-0.4525266634436184,4282.992
336,0.2885455960264281,4217.028329
337,0.2577161178150216,4179.97
338,-0.033250998664329755,4328.725717
339,0.503408454297767,4130.440067
340,0.254919114594927,4104.71
341,0.10973382682625242,4157.958033
342,0.3773811730712125,4043.722
343,0.3000246632518879,3986.28
344,-0.10375407566675676,4174.95
345,-0.06850824863953524,4340.316717000001
346,0.19765090942967778,4331.77
347,0.14980224842048534,4360.513317
348,0.20065053886266915,4354.308333
349,0.21699885894367427,4339.05
350,-0.19485726451679353,4607.98545
351,0.20157113879615735,4594.98785
352,0.21214869641815384,4582.52
353,-0.25282344681627117,4911.740017
354,0.6604412047162352,4580.387479999999
355,0.21862183196845134,4585.57
356,0.5630898152063464,4344.098317
357,0.00013260419555107358,4488.720139999999
358,0.34229347404575916,4385.02
359,-0.18577397699981013,4654.6585
360,0.7102255999660444,4310.750183
361,0.22841772185047599,4312.26
362,0.16577685436895376,4329.955
363,0.32021327657980286,4248.090017
364,0.27869470994119044,4198.59
365,0.5969923391011626,3961.271267
366,1.519697449105837,3319.63
367,0.5432957152715874,3216.43
368,-0.7684402303569549,3763.6260399999996
369,0.23233262025862791,3746.060783
370,0.31702516026993177,3678.53
371,-0.2493120084288098,3943.413333
372,0.12610021379280134,3977.5616670000004
373,0.33257886099960887,3894.48
374,0.6730208845755606,3637.50255
375,-0.022700057061103455,3776.3869
376,0.1825870226708503,3777.62
377,-0.08572720746737614,3942.555
378,0.23872958691293064,3910.307383
379,0.2461941769543955,3881.0
380,-0.3139999175643277,4201.98905
381,0.1963818119669514,4193.574667
382,0.24064867193566059,4164.27
383,-0.10509333982111517,4360.722967000001
384,0.14427543633123704,4386.88375
385,0.1804553954849014,4394.07
386,0.45890081654270093,4225.175
387,0.033190847927448634,4338.852
388,0.2176795526851634,4318.58
389,0.1068371349963537,4376.191667
390,-0.137282044911783,4602.280882999999
391,0.1785472232838975,4605.66
392,-0.053173601205572435,4782.28
393,0.13357172059751315,4819.485767
394,0.1871434811515354,4822.17
395,-0.6951638167281263,5563.8065670000005
396,-0.004505856649502342,5739.438733
397,0.08716834989314119,5825.99
398,0.32261746720283263,5711.205867000001
399,0.3284454222019674,5603.712939999999
400,0.21067282724720285,5594.66
401,0.03889211942710101,5727.6335
402,-0.09255797807045398,5979.4598399999995
403,0.17635113086037793,5986.44
404,0.19638173854126584,5983.18455
405,0.31475155044622377,5876.079867
406,0.17173233644371633,5900.59
407,0.4631431737811974,5669.622533
408,-0.0451288332853611,5893.138417
409,0.18833104838495549,5889.82
410,0.3237852086517018,5776.69695
411,-0.21121425246189038,6155.434020000001
412,0.20319715159260632,6136.49
413,-0.06901957177515228,6388.645167000001
414,-0.09062337142801667,6665.306683
415,0.0991186505285043,6751.98
416,-0.22235777833989634,7197.72006
417,-0.03024120477988532,7437.543317000001
418,0.24987746268892475,7365.99
419,0.5562109468684108,6989.071667
420,0.11821946123851126,7092.127233
421,0.15502190686296832,7128.64
422,0.164239536883869,7158.03706
423,0.6265821084825984,6719.39785
424,0.37609952166561905,6569.22
425,1.1990915721597626,5716.3015829999995
426,-0.589291552286695,6550.227533
427,0.25108690376570597,6493.63
428,-0.542184916841284,7301.4299200000005
429,-0.24324197131666558,7815.0307
430,0.1376681333758406,7868.77
431,0.23506330451686722,7817.140383
432,0.03657368648327014,8007.654067
433,0.15229832388298895,8049.72
434,0.1832275100473041,8059.8
435,0.02494968419284229,8268.035
436,0.21195738811212575,8236.72
437,0.1828056257524965,8250.978333
438,-0.15659822894631664,8707.407267
439,0.13684765954964628,8768.8
440,-0.4592769258540073,9718.29505
441,0.030923514568407605,9952.508820000001
442,0.2094750976938078,9919.0
443,0.04415066372004047,10147.372
444,-0.26217390992871903,10883.912
445,0.1852466533375486,10879.88
446,-0.0729784865751006,11332.622
447,0.04009772124059353,11584.83
448,0.183755311886177,11591.22
449,-0.7664084247921408,13540.98
450,-0.9749837805016395,16501.97167
451,0.08306580545757299,16860.88
452,0.9411384411143917,15142.83415
453,0.3784019966546163,14869.805
454,0.11122758678300251,15068.95
455,-0.6603058394878702,17276.393330000003
456,0.37676783597143243,16808.36667
457,0.4323834797268637,16252.31
458,-0.3666266892735575,17771.9
459,-0.39952988962583996,19498.68333
460,0.2590715305836697,19279.9
461,0.30887001953324783,18961.856669999997
462,0.6602224712812294,17737.11167
463,0.36161381532730963,17382.94
464,0.7565835557278634,16047.51
465,0.6139162742502394,15190.945
466,0.9075525108706837,13776.61
467,0.1620123179291967,13949.175
468,0.10960673412837875,14119.028330000001
469,0.3727155704549414,13740.94
470,-0.5901938377355288,15589.32167
471,0.7429214345960977,14380.58167
472,0.31265277732635477,14214.01
473,0.7013629794858723,13215.573999999999
474,-0.22434495072668906,14165.575
475,0.3596576871819194,13796.0
476,-0.33653188809864587,15005.85667
477,0.16270177472201378,15053.261669999998
478,0.19837102801535283,15039.24
479,-0.6350009120967406,17174.12
480,0.1378332019600082,17319.198
481,0.2540013928060219,17155.95
482,1.0224326181365682,15265.906669999998
483,0.516654971695145,14714.253330000001
484,0.3362439651123457,14437.42
485,0.7731426002049249,13296.794
486,-0.06477708683614863,13912.882
487,0.24227185056864367,13791.19
488,0.16628801738865767,13852.92
489,0.11608738461149781,14012.196000000002
490,0.4146675560363764,13554.14
491,1.6746408305298925,11116.946670000001
492,0.2077762602064816,11345.42333
493,0.28918696130845556,11174.82
494,-0.7175486880483996,12950.79333
495,1.0216353337047834,11505.228000000001
496,0.25797087167526017,11513.42
497,0.3652640085929091,11223.063999999998
498,0.16747174713954874,11282.25833
499,0.12739505843246018,11392.03
500,0.446415953198721,10969.815
501,-0.11465696891312252,11524.776670000001
502,0.2375518030218849,11431.37
503,0.3259343941788649,11212.655
504,0.8750173648428967,10184.061670000001
505,0.3130040015093816,10082.52
506,0.9306248734327888,9083.258333
507,0.38946355785942216,8901.901667
508,0.2374562837436175,8852.73
509,0.5537928046566852,8400.648333
510,1.7509006105545417,6838.816667
511,0.2700880194477312,6925.46
512,-0.7747885294857433,8099.958333
513,0.08962603744621601,8240.536667
514,0.18480148464395946,8245.08
515,0.13304806886167175,8319.876565999999
516,0.17170167215125165,8343.455
517,0.41963790402939616,8068.02
518,-0.20660308635177801,8597.7675
519,-0.3387522543835402,9334.633333
520,0.08795429539746952,9471.64
521,-0.24129002608772585,10127.16167
522,-0.2526657291675215,10841.99167
523,0.03752105257590804,11085.83
524,0.17234527955479192,11110.965
525,0.029021094920757315,11390.39167
526,0.27210298763764457,11245.98
527,1.0814418852154113,9931.071667
528,0.11305198879659425,10162.11667
529,0.18121438214757882,10171.3
530,0.5190018799953402,9696.593333
531,-0.20983781234356016,10348.60333
532,0.2014305177225212,10319.46
533,0.16141421964462013,10370.165
534,-0.1949400879477075,11009.38167
535,0.2301983437667327,10931.12
536,-0.037654468287896016,11326.94833
537,0.1251422207143315,11430.18167
538,0.14043122501669525,11516.83
539,0.6569349174044317,10763.19833
540,0.6546734140596143,10118.058
541,0.35536994267929317,9920.46
542,0.8113659650026044,9089.278333
543,0.5038661833035217,8746.002
544,0.1845791339920448,8777.37
545,-0.10202331994502312,9182.843333
546,0.20420105136209044,9154.7
547,0.19493538838602123,9153.54
548,0.8272872873320702,8358.121667
549,0.10398432916493515,8530.402
550,0.3739056317617949,8297.89
551,0.307072749744654,8171.415
552,0.007383786711638758,8412.033333
553,0.036790310248820735,8605.64
554,-0.06666788757321442,8947.753333
555,0.3807975554421854,8690.408333
556,0.17733683916980506,8725.37
557,0.24033431352767914,8662.378333
558,0.23038908717507547,8617.296667
559,0.32042857312192974,8457.96
560,0.6933390592317923,7876.195
561,0.15581797382171841,7960.38
562,0.1982523211580784,7950.61
563,1.2277404607803422,6882.531667
564,0.23464226124720228,6935.48
565,0.1888807685784908,6937.56
566,0.09994726707778293,7035.848333
567,-0.1469051828104054,7410.435
568,0.16898660538337587,7426.48
569,0.7778832869665503,6826.51
570,0.46392120046682944,6603.876667
571,0.17488716194134615,6634.68
572,-0.17165487513059516,7017.656667
573,0.4972959836262585,6699.273333
574,0.12832315090819263,6784.41
575,0.05335560371592182,6926.266667
576,-0.5924209742643716,7847.845
577,0.11314938998386138,7941.46
578,0.11110087284955225,8036.511051
579,-0.052864855456641345,8340.748333
580,0.16313501042412967,8368.1
581,0.5908392542202086,7895.416926000001
582,-0.0030203224763602834,8164.937426
583,0.17638250958527268,8175.96
584,-0.31657706142452546,8852.718333
585,0.21723378525344716,8807.205
586,0.10264314879276425,8930.6
587,0.18682159585471975,8933.861667000001
588,-0.24047587573707307,9555.542
589,0.11264065671953358,9658.11
590,0.47728777909804376,9258.398333
591,0.39514780709712755,9010.32
592,0.26456012967453607,8928.55
593,-0.09389777097092551,9334.281667
594,0.2373555034926063,9259.57
595,0.21021246102106997,9239.55
596,0.20689976652634895,9221.426
597,-0.09518940278561727,9639.268333
598,0.10648284252941652,9753.35
599,0.15589115664325948,9803.306667
600,0.3113159253858538,9630.136277
601,0.19848637387820017,9631.44
602,0.4839215979019872,9228.608333
603,0.14340317731402016,9322.041667
604,0.19856641013204931,9310.37
605,0.8557834728196942,8468.788
606,0.23119298909172795,8484.346667
607,0.20894660569436077,8463.52
608,0.04865710368913357,8652.038333
609,0.29711626135987895,8511.458
610,0.23068793506056767,8471.06
611,0.4948506312783214,8106.118332999999
612,0.10223830479320802,8240.055
613,0.18944401179719852,8239.08
614,-0.017010417660640372,8507.406667
615,0.2819428701833667,8385.556187
616,0.18926964581417383,8396.63
617,0.9341245669444238,7555.74
618,0.24268332154742867,7566.193333
619,0.18338283608290912,7576.78
620,0.40486490849554313,7342.908332999999
621,0.18793456584631182,7361.831667
622,0.20799659799956427,7344.56
623,0.09081233711014022,7459.876667
624,0.255887981744427,7385.395
625,0.1952717783445204,7386.72
626,0.061816771661693776,7535.146667
627,0.09226821783539745,7645.146667
628,0.1960763082624118,7637.14
629,0.31505243661861615,7500.273333
630,0.09820004002810696,7615.7221420000005
631,0.1856825186645425,7619.43
632,0.14363068259846076,7676.271667
633,0.23995673508757048,7620.153333
634,0.1995647097742032,7615.54
635,1.017964072560403,6776.888333
636,0.16353689224364493,6875.678333
637,0.18560019248336704,6879.31
638,0.7875270641688411,6315.7
639,-0.100344815080781,6647.013333
640,0.1929062254989836,6637.41
641,0.32460855567386204,6509.426667
642,0.2465913004074049,6464.411667
643,0.21465465785002008,6445.79
644,-0.09410951119153581,6737.0
645,0.20591712364930806,6714.718333
646,0.14869671140808582,6760.83
647,0.6412562421180509,6332.573333
648,0.43298089214556534,6141.605833
649,0.17350273000532715,6170.46
650,0.14777429829652902,6211.4475
651,0.18351071063024657,6218.595
652,0.32511657147161516,6097.46
653,0.1886990591685406,6107.896154
654,0.4171613128344153,5908.7025
655,-0.13262951414534013,6223.28
656,0.02607077940102629,6374.754167
657,0.0932307631866391,6466.069167000001
658,0.028242578728731937,6626.44
659,0.22029093861927518,6593.289167
660,0.18454418289729385,6603.376667
661,0.24128984669180362,6555.51
662,0.15628031266907638,6594.281667
663,0.03436142438522104,6753.559167
664,0.21619376101344015,6724.04
665,0.4129158496515295,6510.791667
666,0.3456842841292236,6377.363333
667,0.17359605882046975,6403.18
668,0.3612768804423342,6244.3575
669,0.2059907236870744,6241.0
670,0.18492637887374014,6248.84
671,-0.07883495491655558,6514.3908329999995
672,-0.15859256357343327,6869.910833
673,-0.22492484503659482,7321.62
674,0.11599060162793443,7396.401667
675,0.16186157997241793,7428.045
676,0.2763116131645152,7334.99
677,0.09320255628371833,7451.289167
678,-0.01745603722507571,7689.884167
679,0.16396884574378615,7715.1
680,-0.24056364061478797,8251.165
681,0.23426370138190075,8187.324167
682,0.4036359526222123,7939.81
683,0.006444901834720698,8182.251667
684,0.1664103514929117,8206.341667
685,0.18042318371262994,8220.91
686,0.44845743667952354,7916.800833
687,0.5144801815203458,7570.869167
688,0.1791600098287121,7607.7
689,0.3836412362057818,7394.499167
690,0.3393373601545388,7247.769167
691,0.4257344507824855,7011.28
692,0.22823488756860555,6988.079167
693,0.18898822723017394,6993.513333
694,0.46587347599385925,6718.23
695,0.5464005675385496,6396.7725
696,0.2142576437733829,6396.494667
697,0.4726521744742765,6138.96
698,0.02682738412387785,6311.131667000001
699,0.14873982633189964,6347.07
700,0.2925232281112989,6252.13
701,0.0822836233303462,6362.676923
702,0.20939798182328453,6342.629231
703,0.2256766136601384,6312.75
704,0.06620860557785176,6436.720832999999
705,0.2218480377252822,6404.063333
706,0.10992691343862483,6486.58
707,0.27817898114097384,6401.2461539999995
708,0.020955803837433482,6575.229167
709,0.416952701341563,6354.57
710,0.012848552258379567,6543.645714
711,0.012434404206879935,6719.429231
712,0.16796628139223282,6738.27
713,0.2110999180732335,6719.266154000001
714,-0.07336748574601745,7000.04
715,0.11116402929459589,7078.19
716,0.3295992030417819,6932.6625
717,0.1533890374246972,6981.946154
718,0.15610272881670717,7018.78
719,-0.018952938727355796,7247.935385
720,0.17365946852444433,7260.9492310000005
721,0.1887795569710004,7265.08
722,0.3353249612029449,7113.069231
723,0.9071754315902181,6433.271667
724,0.17711918971810367,6501.19
725,0.3312827990405069,6366.1075
726,0.2854015060588818,6286.425833
727,0.24601281341390174,6240.98
728,0.1368600970973869,6296.320833
729,0.21515049801360395,6273.1375
730,0.13854196964816054,6326.04
731,0.013502436584986085,6499.0625
732,0.1664888576877156,6518.655
733,0.18839149383722856,6522.39
734,0.3197154145480291,6400.6008329999995
735,0.31014054753795417,6296.631667000001
736,0.15062943879518936,6342.39
737,0.11200196771562383,6418.562667
738,-0.06098901160790174,6669.990833
739,0.10014275893626197,6756.12
740,0.23478787098510454,6710.445
741,0.26680549622356303,6639.304167
742,0.2533124244376351,6583.45
743,0.3143358240484764,6468.631667000001
744,0.13095938369540142,6535.476667
745,0.04031086968536844,6686.08
746,0.3247422412506538,6550.474167
747,0.1572048238459198,6593.135
748,0.17318970416449972,6611.02
749,0.24139317069093724,6562.641667
750,0.290617492593999,6470.4025
751,0.18424914801915782,6483.73
752,0.10647310454538479,6568.549167
753,0.17640608392542814,6581.486667
754,0.20048919830087364,6573.62
755,0.14823339229765994,6618.5676920000005
756,0.18794561125824422,6621.7116670000005
757,0.18780346836528922,6626.85
758,0.596139563148889,6248.635833
759,0.20667908854537007,6260.530833
760,0.20696457778913474,6247.0
761,0.1383547904556477,6299.3991670000005
762,0.032711286596438204,6452.571667
763,0.039495166422362935,6599.17
764,0.19023437855859043,6596.276154
765,0.22189218306741376,6568.040769
766,0.25433892945392994,6509.61
767,0.21744886413310152,6488.825833
768,0.15046974712367245,6531.601667
769,0.2186287982456767,6504.78
770,0.21845465273848969,6481.4259999999995
771,0.16672608354818044,6508.31
772,0.21089611121116353,6489.77
773,0.2105152657835469,6473.753333
774,0.20197706060333243,6465.9175
775,0.2024822883607604,6457.21
776,0.2713749815883623,6382.668333
777,0.2744925181979503,6309.452857
778,0.20532382798462384,6301.61
779,0.1507655285083806,6342.280833
780,0.14391223028466907,6387.674167
781,0.18816350108079716,6390.42
782,0.19146822309991665,6391.873333
783,0.14636670145132097,6436.965
784,0.19022449458498047,6437.76
785,0.09012588783435131,6538.79
786,0.24269639475101587,6486.251667
787,0.23850073738822206,6444.97
788,0.24307490064167914,6399.033332999999
789,0.21717850505509162,6378.268333
790,0.16266420030824022,6408.53
791,0.229806872284126,6372.063333
792,0.40650901414943064,6176.155
793,0.6929577476785592,5756.77
794,0.4200616490041909,5596.1925
795,0.2494708351678805,5558.243332999999
796,0.17834855112866463,5572.44
797,0.5295167438414542,5303.9425
798,1.1228964343438477,4671.97
799,0.5438262833208687,4491.98
800,0.1251632891191704,4548.7975
801,0.5591551598920694,4309.3375
802,0.1493377367546502,4352.98
803,1.1115444800299152,3823.511667
804,0.10398973763302152,3920.5366670000003
805,0.4094054510316998,3793.35
806,-0.30033019621985607,4103.453846
807,-0.06493567081147514,4263.783332999999
808,0.1614267150095558,4278.77
809,0.4541096906486991,4116.7775
810,0.12690350605946155,4167.5466670000005
811,0.23294464419005537,4140.6
812,0.49678488850546504,3961.493333
813,0.3908438482557491,3858.3491670000003
814,0.4054927563434478,3744.98
815,0.8715595867457756,3405.643333
816,0.1852198854052479,3435.34
817,0.15529694652895987,3453.66
818,0.058711823274091995,3523.96
819,0.37738995975763995,3426.19
820,0.2408417983064921,3407.28
821,0.19591629886690107,3406.7625
822,0.45411658613496253,3278.3741670000004
823,0.2828429369924662,3242.42
824,0.1380218345758159,3271.238333
825,-0.04712378561441863,3392.405
826,-0.12102554509128538,3556.54
827,-0.253562322453285,3808.0425
828,-0.10705384968678745,3982.850833
829,-0.06006836314041982,4135.19
830,0.5647351554727831,3910.973333
831,0.023141656754822118,4027.478333
832,0.23967416565021904,3995.17
833,0.5129000359241986,3813.88
834,0.19240136130365998,3825.379167
835,0.15269188881386733,3848.21
836,0.37682341669333774,3743.905
837,-0.08462690423962357,3912.285833
