,predict data,true data
407,6357.1123,6665.306683
408,6609.106,6751.98
409,6787.584,7197.72006
410,7106.5894,7437.543317000001
411,7400.391,7365.99
412,7543.648,6989.071667
413,7615.473,7092.127233
414,7450.541,7128.64
415,7327.512,7158.03706
416,7251.7686,6719.39785
417,7077.3066,6569.22
418,6910.2866,5716.3015829999995
419,6518.29,6550.227533
420,6268.9453,6493.63
421,6193.422,7301.4299200000005
422,6516.454,7815.0307
423,7182.475,7868.77
424,7905.779,7817.140383
425,8308.027,8007.654067
426,8475.728,8049.72
427,8130.9937,8059.8
428,8306.483,8268.035
429,8206.812,8236.72
430,8370.637,8250.978333
431,8486.181,8707.407267
432,8631.43,8768.8
433,8797.412,9718.29505
434,9237.279,9952.508820000001
435,9766.332,9919.0
436,10172.785,10147.372
437,10489.439,10883.912
438,10750.768,10879.88
439,10946.141,11332.622
440,11293.218,11584.83
441,11508.866,11591.22
442,11942.595,13540.98
443,12585.666,16501.97167
444,13988.506,16860.88
445,15654.25,15142.83415
446,16747.406,14869.805
447,16570.057,15068.95
448,16123.0205,17276.393330000003
449,15978.647,16808.36667
450,15942.594,16252.31
451,16505.188,17771.9
452,17564.889,19498.68333
453,18793.35,19279.9
454,19412.94,18961.856669999997
455,19701.77,17737.11167
456,19397.148,17382.94
457,19201.84,16047.51
458,17897.365,15190.945
459,16262.767,13776.61
460,14753.264,13949.175
461,13574.77,14119.028330000001
462,13027.574,13740.94
463,12948.182,15589.32167
464,13690.368,14380.58167
465,14494.79,14214.01
466,14967.427,13215.573999999999
467,14756.119,14165.575
468,14280.384,13796.0
469,14012.368,15005.85667
470,14204.738,15053.261669999998
471,14597.877,15039.24
472,15390.779,17174.12
473,16279.895,17319.198
474,17261.312,17155.95
475,17584.553,15265.906669999998
476,17586.662,14714.253330000001
477,16519.63,14437.42
478,15588.044,13296.794
479,14277.998,13912.882
480,13317.91,13791.19
481,13043.988,13852.92
482,13232.379,14012.196000000002
483,13713.138,13554.14
484,13990.427,11116.946670000001
485,13359.816,11345.42333
486,12363.97,11174.82
487,11308.638,12950.79333
488,11181.566,11505.228000000001
489,11347.126,11513.42
490,11578.088,11223.063999999998
491,11731.836,11282.25833
492,11792.867,11392.03
493,11482.933,10969.815
494,11272.654,11524.776670000001
495,11203.426,11431.37
496,11533.946,11212.655
497,11588.222,10184.061670000001
498,11313.315,10082.52
499,10784.882,9083.258333
500,10038.023,8901.901667
501,9268.074,8852.73
502,8644.178,8400.648333
503,8232.874,6838.816667
504,7630.385,6925.46
505,6995.46,8099.958333
506,6860.157,8240.536667
507,7187.2617,8245.08
508,7767.457,8319.876565999999
509,8312.949,8343.455
510,8753.335,8068.02
511,8873.719,8597.7675
512,8527.142,9334.633333
513,8660.848,9471.64
514,9277.123,10127.16167
515,9866.357,10841.99167
516,10532.044,11085.83
517,11142.347,11110.965
518,11498.037,11390.39167
519,11503.627,11245.98
520,11628.818,9931.071667
521,11368.025,10162.11667
522,10751.937,10171.3
523,10314.711,9696.593333
524,9955.476,10348.60333
525,9874.377,10319.46
526,10035.06,10370.165
527,10357.009,11009.38167
528,10845.088,10931.12
529,11071.715,11326.94833
530,11424.9,11430.18167
531,11703.358,11516.83
532,11739.72,10763.19833
533,11739.249,10118.058
534,11247.094,9920.46
535,10588.275,9089.278333
536,9873.517,8746.002
537,9080.252,8777.37
538,8525.477,9182.843333
539,8398.815,9154.7
540,8622.396,9153.54
541,8989.649,8358.121667
542,9054.62,8530.402
543,8964.789,8297.89
544,8684.885,8171.415
545,8369.05,8412.033333
546,8228.801,8605.64
547,8349.097,8947.753333
548,8669.969,8690.408333
549,8981.758,8725.37
550,9045.513,8662.378333
551,9084.4375,8617.296667
552,8972.941,8457.96
553,8783.759,7876.195
554,8500.049,7960.38
555,8203.761,7950.61
556,8021.4688,6882.531667
557,7616.9106,6935.48
558,7180.6226,6937.56
559,6853.5366,7035.848333
560,6734.4443,7410.435
561,6899.5317,7426.48
562,7184.8115,6826.51
563,7337.003,6603.876667
564,7284.4478,6634.68
565,6958.0054,7017.656667
566,6825.7886,6699.273333
567,6756.6494,6784.41
568,6767.806,6926.266667
569,6909.698,7847.845
570,7330.4517,7941.46
571,7763.4946,8036.511051
572,8115.347,8340.748333
573,8431.517,8368.1
574,8741.046,7895.416926000001
575,8574.219,8164.937426
576,8401.154,8175.96
577,8243.293,8852.718333
578,8505.238,8807.205
579,8752.46,8930.6
580,9017.573,8933.861667000001
581,9268.936,9555.542
582,9542.313,9658.11
583,9669.266,9258.398333
584,9776.492,9010.32
585,9611.114,8928.55
586,9483.733,9334.281667
587,9323.4375,9259.57
588,9281.546,9239.55
589,9281.304,9221.426
590,9414.448,9639.268333
591,9626.673,9753.35
592,9816.661,9803.306667
593,9961.445,9630.136277
594,10001.988,9631.44
595,10054.231,9228.608333
596,9869.637,9322.041667
597,9634.156,9310.37
598,9430.991,8468.788
599,9153.961,8484.346667
600,8817.263,8463.52
601,8550.953,8652.038333
602,8449.387,8511.458
603,8476.98,8471.06
604,8520.128,8106.118332999999
605,8506.771,8240.055
606,8483.743,8239.08
607,8357.675,8507.406667
608,8383.243,8385.556187
609,8460.889,8396.63
610,8580.355,7555.74
611,8413.578,7566.193333
612,8097.9814,7576.78
613,7735.6074,7342.908332999999
614,7465.31,7361.831667
615,7297.796,7344.56
616,7276.7974,7459.876667
617,7367.61,7385.395
618,7506.0596,7386.72
619,7525.685,7535.146667
620,7593.533,7645.146667
621,7710.679,7637.14
622,7780.8164,7500.273333
623,7806.1294,7615.7221420000005
624,7801.379,7619.43
625,7813.783,7676.271667
626,7808.0195,7620.153333
627,7797.6465,7615.54
628,7806.4585,6776.888333
629,7589.0767,6875.678333
630,7264.1343,6879.31
631,6962.3003,6315.7
632,6649.891,6647.013333
633,6468.183,6637.41
634,6451.9253,6509.426667
635,6514.425,6464.411667
636,6599.9966,6445.79
637,6574.204,6737.0
638,6656.4453,6714.718333
639,6789.4062,6760.83
640,6818.7056,6332.573333
641,6824.0283,6141.605833
642,6652.1113,6170.46
643,6415.412,6211.4475
644,6237.9634,6218.595
645,6153.6724,6097.46
646,6161.9976,6107.896154
647,6191.4844,5908.7025
648,6189.675,6223.28
649,6187.5356,6374.754167
650,6260.972,6466.069167000001
651,6422.7866,6626.44
652,6634.644,6593.289167
653,6805.8594,6603.376667
654,6869.761,6555.51
655,6863.4663,6594.281667
656,6756.4004,6753.559167
657,6790.8013,6724.04
658,6832.462,6510.791667
659,6813.6846,6377.363333
660,6735.474,6403.18
661,6612.468,6244.3575
662,6473.449,6241.0
663,6346.5044,6248.84
664,6280.643,6514.3908329999995
665,6365.0977,6869.910833
666,6615.528,7321.62
667,7006.876,7396.401667
668,7402.184,7428.045
669,7711.437,7334.99
670,7777.1416,7451.289167
671,7745.517,7689.884167
672,7707.422,7715.1
673,7758.599,8251.165
674,7986.3926,8187.324167
675,8294.844,7939.81
676,8417.4,8182.251667
677,8456.809,8206.341667
678,8417.98,8220.91
679,8399.233,7916.800833
680,8326.788,7570.869167
681,8083.395,7607.7
682,7905.33,7394.499167
683,7666.223,7247.769167
684,7406.5947,7011.28
685,7201.3223,6988.079167
686,7049.0713,6993.513333
687,6988.0264,6718.23
688,6908.233,6396.7725
689,6721.255,6396.494667
690,6544.978,6138.96
691,6344.236,6311.131667000001
692,6227.698,6347.07
693,6212.514,6252.13
694,6263.2812,6362.676923
695,6377.0205,6342.629231
696,6469.6904,6312.75
697,6489.221,6436.720832999999
698,6535.8833,6404.063333
699,6525.405,6486.58
700,6585.015,6401.2461539999995
701,6612.3696,6575.229167
702,6634.7705,6354.57
703,6638.154,6543.645714
704,6636.899,6719.429231
705,6691.305,6738.27
706,6807.231,6719.266154000001
707,6886.456,7000.04
708,7020.733,7078.19
709,7142.174,6932.6625
710,7244.731,6981.946154
711,7203.762,7018.78
712,7206.9297,7247.935385
713,7271.517,7260.9492310000005
714,7343.5605,7265.08
715,7396.377,7113.069231
716,7443.975,6433.271667
717,7234.8853,6501.19
718,6884.4614,6366.1075
719,6557.323,6286.425833
720,6304.5747,6240.98
721,6181.007,6296.320833
722,6177.8364,6273.1375
723,6258.5483,6326.04
724,6378.8374,6499.0625
725,6459.4546,6518.655
726,6591.973,6522.39
727,6682.678,6400.6008329999995
728,6693.829,6296.631667000001
729,6618.253,6342.39
730,6534.9307,6418.562667
731,6475.221,6669.990833
732,6535.621,6756.12
733,6709.378,6710.445
734,6868.7812,6639.304167
735,6951.807,6583.45
736,6916.7725,6468.631667000001
737,6786.8247,6535.476667
738,6673.6797,6686.08
739,6643.554,6550.474167
740,6677.7886,6593.135
741,6721.8457,6611.02
742,6756.2812,6562.641667
743,6761.1377,6470.4025
744,6719.457,6483.73
745,6645.0483,6568.549167
746,6626.9116,6581.486667
747,6668.1865,6573.62
748,6687.8896,6618.5676920000005
749,6733.805,6621.7116670000005
750,6778.186,6626.85
751,6799.909,6248.635833
752,6689.4507,6260.530833
753,6530.451,6247.0
754,6394.0923,6299.3991670000005
755,6317.4863,6452.571667
756,6347.2935,6599.17
757,6493.4395,6596.276154
758,6672.8145,6568.040769
759,6814.923,6509.61
760,6795.7886,6488.825833
761,6748.306,6531.601667
762,6683.4663,6504.78
763,6633.7764,6481.4259999999995
764,6616.1,6508.31
765,6628.9106,6489.77
766,6636.5195,6473.753333
767,6635.234,6465.9175
768,6620.3267,6457.21
769,6603.83,6382.668333
770,6580.4434,6309.452857
771,6523.872,6301.61
772,6460.079,6342.280833
773,6430.361,6387.674167
774,6439.1074,6390.42
775,6474.3438,6391.873333
776,6517.587,6436.965
777,6565.702,6437.76
778,6593.475,6538.79
779,6625.3643,6486.251667
780,6649.003,6444.97
781,6651.5073,6399.033332999999
782,6624.747,6378.268333
783,6573.21,6408.53
784,6530.2104,6372.063333
785,6505.0264,6176.155
786,6435.5127,5756.77
787,6253.989,5596.1925
788,5968.7734,5558.243332999999
789,5692.055,5572.44
790,5507.6724,5303.9425
791,5369.3647,4671.97
792,5120.1714,4491.98
793,4789.11,4548.7975
794,4507.974,4309.3375
795,4270.74,4352.98
796,4134.6,3823.511667
797,3978.7205,3920.5366670000003
798,3864.7542,3793.35
799,3791.7441,4103.453846
800,3812.9817,4263.783332999999
801,3952.5857,4278.77
802,4184.3823,4116.7775
803,4333.8755,4167.5466670000005
804,4421.5063,4140.6
805,4324.574,3961.493333
806,4228.3525,3858.3491670000003
807,4040.175,3744.98
808,3908.261,3405.643333
809,3705.7126,3435.34
810,3508.238,3453.66
811,3370.117,3523.96
812,3348.3862,3426.19
813,3388.9429,3407.28
814,3436.5388,3406.7625
815,3473.8389,3278.3741670000004
816,3461.969,3242.42
817,3368.4348,3271.238333
818,3308.1357,3392.405
819,3314.77,3556.54
820,3423.8645,3808.0425
821,3619.0278,3982.850833
822,3876.2356,4135.19
823,4139.1875,3910.973333
824,4221.754,4027.478333
825,4213.782,3995.17
826,4156.772,3813.88
827,4055.2817,3825.379167
828,3946.7432,3848.21
829,3887.901,3743.905
830,3840.1257,3912.285833
831,3866.0024,3770.36
832,3857.6096,3791.5458329999997
833,3877.7214,3752.271667
834,3878.7812,3855.88
835,3871.6067,3865.7975
836,3898.7778,3822.626667
837,3925.7622,3856.62
838,3926.7815,3920.4566670000004
839,3982.4155,4036.093333
840,4028.8882,4032.25
841,4095.484,4034.138333
842,4133.026,3812.5858329999996
843,4112.9023,3646.25
844,3982.814,3646.345833
845,3810.0981,3599.841667
846,3664.4165,3531.96
847,3559.3547,3656.785
848,3549.477,3621.270833
849,3595.0864,3621.43
850,3666.055,3632.395
851,3709.8848,3690.5233329999996
852,3734.543,3703.98
853,3771.999,3548.4275
854,3751.686,3540.02
855,3684.8826,3587.35
856,3656.553,3566.4
857,3626.1182,3586.25
858,3618.897,3577.79
859,3627.3855,3576.3
860,3651.1865,3554.5
861,3667.2666,3448.58
862,3616.9333,3421.6
863,3551.3179,3470.0
864,3512.645,3444.81
865,3487.9954,3475.33
866,3495.0447,3506.22
867,3526.067,3456.02
868,3553.5415,3452.35
869,3564.6562,3467.34
870,3550.8147,3405.7
871,3521.7979,3394.76
872,3496.0273,3661.08
873,3537.2195,3664.38
874,3634.6406,3686.29
875,3742.8193,3629.47
876,3792.9631,3632.42
877,3799.4302,3614.5
878,3773.445,3600.31
879,3710.7993,3608.2
880,3655.5442,3619.55
881,3674.053,3670.74
882,3695.7095,3910.8
883,3797.9058,3926.53
884,3921.26,3987.18
885,4046.4143,3944.88
886,4115.902,3983.48
887,4136.255,4139.6
888,4165.1714,3766.89
889,4095.274,3848.33
890,3994.335,3831.45
891,3937.9163,3833.23
892,3882.7192,3850.08
893,3870.9263,3834.62
894,3871.662,3831.44
895,3892.86,3814.58
896,3935.6,3730.98
897,3878.1086,3872.25
898,3880.5781,3876.85
899,3902.64,3886.82
900,3939.5671,3875.96
901,3973.826,3950.56
902,4009.7644,3928.17
903,4036.553,3881.09
904,4031.6943,3892.51
905,3992.7188,3877.77
906,3985.7146,3885.21
907,3969.3914,3936.5
908,3974.3484,4015.95
909,4011.1157,3994.92
910,4071.273,3998.77
911,4109.886,4029.11
912,4128.1953,4056.4
913,4147.4097,3992.34
914,4136.682,3999.06
915,4112.489,4011.92
916,4097.6465,3994.11
917,4093.9631,3935.89
918,4065.6018,3947.74
919,4037.8909,4048.51
920,4051.136,4037.37
921,4089.3535,4115.55
922,4137.324,4114.44
923,4192.6206,4114.16
924,4234.5747,4152.53
925,4259.478,4882.88
926,4454.086,4959.81
927,4758.745,4911.24
928,5041.3057,5028.77
929,5206.25,5053.52
930,5294.397,5189.39
931,5305.5186,5268.71
932,5292.2515,5175.81
933,5247.621,5310.18
934,5413.309,5035.02
935,5381.4604,5072.85
936,5277.48,5064.62
937,5198.2593,5152.51
938,5156.6562,5036.18
939,5149.625,5196.65
940,5195.8823,5220.37
941,5255.27,5276.31
942,5363.016,5277.04
943,5395.6865,5309.28
944,5438.959,5281.83
945,5448.371,5377.19
946,5479.2817,5518.16
947,5509.6475,5434.19
948,5577.818,5195.61
949,5540.651,5292.83
950,5477.139,5280.19
951,5408.145,5301.29
952,5370.654,5260.65
953,5341.836,5269.79
954,5349.218,5326.67
955,5401.5273,5390.16
956,5459.674,5657.14
957,5549.235,5771.08
958,5733.8086,5717.66
959,5878.3374,5684.47
960,5950.7476,5755.72
961,5954.654,5936.72
962,5977.353,6146.91
963,6072.5874,6348.02
964,6240.7056,7248.31
965,6701.952,6978.63
966,7128.95,7823.11
967,7563.6924,7992.69
968,7936.6865,8206.9
969,8234.119,7885.96
970,8343.172,7362.22
971,8151.8403,7265.05
972,7775.1274,8193.7
973,7809.4385,8007.03
974,7774.177,7952.5
975,8012.353,7625.93
976,8088.8594,7880.29
977,8153.2446,8003.26
978,8163.6025,8071.45
979,8103.771,8744.42
980,8266.415,8770.06
981,8757.43,8719.88
982,9039.836,8662.98
983,9155.976,8272.46
984,8937.086,8553.81
985,8790.324,8554.8
986,8662.122,8739.03
987,8632.676,8134.92
988,8637.929,7675.8
989,8391.767,7786.04
990,8088.2285,7803.23
991,7858.018,7998.29
992,7754.9756,7931.34
993,7836.022,7640.61
994,7896.811,8020.38
995,8048.2046,7917.58
996,8116.5264,8173.06
997,8154.786,8237.88
998,8289.071,8693.6
999,8529.451,8859.47
1000,8872.266,8978.99
1001,9150.967,9327.48
1002,9331.962,9076.18
1003,9533.233,9281.7
1004,9537.452,9531.35
1005,9628.751,10209.38
1006,9847.914,10668.63
1007,10353.566,10814.48
1008,10840.521,11017.5
1009,11234.138,11766.4
1010,11728.257,12932.55
1011,12237.924,11132.85
1012,12374.706,12374.35
1013,12428.274,11890.38
1014,12477.641,10737.73
1015,12080.803,10578.72
1016,11391.344,10805.4
1017,10814.835,11984.76
1018,10892.687,11160.49
1019,11251.773,10955.16
1020,11287.944,11232.04
1021,11520.949,11477.01
1022,11698.824,12313.08
1023,11875.042,12586.78
1024,12256.144,12099.9
1025,12568.62,11352.87
1026,12719.143,11803.97
1027,12360.155,11389.1
1028,11918.947,10186.96
1029,11272.429,10873.5
1030,10757.333,9397.72
1031,10192.529,9674.28
1032,9715.031,10638.56
1033,9698.414,10535.75
1034,9970.087,10764.9
1035,10494.35,10587.41
1036,10956.22,10323.62
1037,10965.128,9844.3
1038,10873.269,9772.17
1039,10247.98,9875.17
1040,9899.206,9848.65
1041,9826.218,9473.99
1042,9708.576,9530.0
1043,9667.958,9501.33
1044,9652.848,9589.13
1045,9674.587,10084.7
1046,9813.605,10407.17
1047,10144.96,10529.55
1048,10568.859,10814.57
1049,10975.614,10980.23
1050,11209.167,11787.99
1051,11584.8955,11465.67
1052,11813.296,11960.82
1053,12016.981,11996.41
1054,12279.165,11856.64
1055,12379.419,11282.22
1056,12164.187,11566.84
1057,11923.925,11386.26
1058,11665.713,10858.12
1059,11456.656,10016.96
1060,10890.563,10302.17
1061,10453.424,10359.44
1062,10206.566,10214.52
1063,10125.312,10317.6
1064,10148.2,10917.26
1065,10481.627,10760.56
1066,10885.378,10129.4
1067,10969.185,10111.98
1068,10687.13,10405.81
1069,10557.139,10143.8
1070,10423.035,10135.06
1071,10286.295,10360.28
1072,10289.675,10171.95
1073,10416.229,9717.82
1074,10358.731,9484.55
1075,10044.364,9577.99
1076,9767.916,9600.9
1077,9644.023,9769.79
1078,9631.151,10386.64
1079,9906.127,10621.29
1080,10415.272,10584.16
